|ID DO ALUNO|ANO|QUADRIMESTRE|DISCIPLINA|COD_DISCIPLINA|CATEGORIA|ANO_QUAD|QUAD_CURSADO|ANOS_NA_UNIVER|SIGLA|T|P|I|CRED|CONCEITO|CONCEITO_CRED|PORC_APROV|PORC_REPROV|PORC_ABANDO|CRED_POR_QUAD|DIFERENCA_A_MEDIA|Z_SCORE|CR_ACUMULADO|CR_QUAD|CR_ATE_QUAD_ANTERIOR|CR_POR_ANO|A|B|C|D|F|O|APROVADO|REPROVADO|ABANDONO
2048|44.0|2017.0|2º Quadrimestre|sistemas de controle ii|ESTA008-17|Obrigatória|2017.02º Quadrimestre|22|7|ESTA008-17|3|2|4|5|1.0|5.0|0.6739130434782609|0.21739130434782608|0.10869565217391304|11|0.0|0.0|1.849802371541502|1.7272727272727273|1.8529411764705883|2.238095238095238|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
2049|44.0|2017.0|2º Quadrimestre|metodos computacionais para analise estrutural|ESTS011-17|Obrigatória|2017.02º Quadrimestre|22|7|ESTS011-17|3|1|4|4|2.0|8.0|0.6923076923076923|0.3076923076923077|0.0|11|0.0|0.0|1.849802371541502|1.7272727272727273|1.8529411764705883|2.238095238095238|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2050|44.0|2017.0|2º Quadrimestre|trabalho de graduacao ii em engenharia aeroespacial|ESTS903-17|Obrigatória|2017.02º Quadrimestre|22|7|ESTS903-17|0|2|4|2|3.0|6.0|0.8181818181818182|0.18181818181818182|0.0|11|0.0|0.0|1.849802371541502|1.7272727272727273|1.8529411764705883|2.238095238095238|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2051|44.0|2017.0|3º Quadrimestre|tecnicas de analise estrutural e projeto|ESTS010-17|Obrigatória|2017.03º Quadrimestre|23|7|ESTS010-17|3|1|4|4|2.0|8.0|0.9230769230769231|0.07692307692307693|0.0|4|-7.0|-2.2135943621178655|1.849802371541502|2.0|1.8473895582329318|2.238095238095238|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2052|45.0|2012.0|2º Quadrimestre|bases matematicas|BIN0003-13|Obrigatória|2012.02º Quadrimestre|1|0|BIS0003-15|4|0|5|4|4.0|16.0|0.7584745762711864|0.24152542372881355|0.0|7|-0.1538461538461542|-0.053452248382484996|2.956989247311828|3.5714285714285716|4.0|3.466666666666667|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2053|45.0|2012.0|2º Quadrimestre|estrutura da materia|BIK0102-13|Obrigatória|2012.02º Quadrimestre|1|0|BIK0102-15|3|0|4|3|3.0|9.0|0.9253731343283582|0.05970149253731343|0.014925373134328358|7|-0.1538461538461542|-0.053452248382484996|2.956989247311828|3.5714285714285716|4.0|3.466666666666667|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2054|45.0|2012.0|3º Quadrimestre|natureza da informacao|BCM0504-13|Obrigatória|2012.03º Quadrimestre|2|0|BCM0504-15|3|0|4|3|4.0|12.0|0.9382716049382716|0.043209876543209874|0.018518518518518517|8|0.8461538461538458|0.2939873661036667|2.956989247311828|3.375|3.5714285714285716|3.466666666666667|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2055|45.0|2012.0|3º Quadrimestre|fenomenos mecanicos|BCJ0208-13|Obrigatória|2012.03º Quadrimestre|2|0|BCJ0204-15|4|1|6|5|3.0|15.0|0.7485380116959064|0.24561403508771928|0.005847953216374269|8|0.8461538461538458|0.2939873661036667|2.956989247311828|3.375|3.5714285714285716|3.466666666666667|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2056|45.0|2013.0|1º Quadrimestre|bases epistemologicas da ciencia moderna|BIR0004-13|Obrigatória|2013.01º Quadrimestre|3|1|BIR0004-15|3|0|4|3|4.0|12.0|0.9182692307692307|0.04807692307692308|0.03365384615384615|3|-4.153846153846154|-1.4432107063270918|2.956989247311828|4.0|3.466666666666667|3.1333333333333333|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2057|45.0|2013.0|2º Quadrimestre|funcoes de varias variaveis|BCN0407-13|Obrigatória|2013.02º Quadrimestre|4|1|BCN0407-15|4|0|4|4|2.0|8.0|0.6866952789699571|0.2575107296137339|0.055793991416309016|12|4.846153846153846|1.6837458240482734|2.956989247311828|2.9166666666666665|3.5555555555555554|3.1333333333333333|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2058|45.0|2013.0|2º Quadrimestre|fenomenos eletromagneticos|BCJ0209-13|Obrigatória|2013.02º Quadrimestre|4|1|BCJ0203-15|4|1|6|5|3.0|15.0|0.7581395348837209|0.2186046511627907|0.023255813953488372|12|4.846153846153846|1.6837458240482734|2.956989247311828|2.9166666666666665|3.5555555555555554|3.1333333333333333|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2059|45.0|2013.0|2º Quadrimestre|comunicacao e redes|BCM0506-13|Obrigatória|2013.02º Quadrimestre|4|1|BCM0506-15|3|0|4|3|4.0|12.0|0.9147286821705426|0.06976744186046512|0.015503875968992248|12|4.846153846153846|1.6837458240482734|2.956989247311828|2.9166666666666665|3.5555555555555554|3.1333333333333333|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2060|45.0|2015.0|1º Quadrimestre|transformacoes bioquimicas|BCL0308-13|Obrigatória|2015.01º Quadrimestre|5|1|BC0308|3|2|6|5|4.0|20.0|0.9308510638297872|0.06382978723404255|0.005319148936170213|5|-2.153846153846154|-0.7483314773547884|2.956989247311828|4.0|3.3|3.7333333333333334|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2061|45.0|2015.0|2º Quadrimestre|energia: origens, conversao e uso|BIJ0207-13|Obrigatória|2015.02º Quadrimestre|6|2|BC0207|2|0|4|2|4.0|8.0|0.9389312977099237|0.03816793893129771|0.022900763358778626|2|-5.153846153846154|-1.7906503208132436|2.956989247311828|4.0|3.4|3.7333333333333334|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2062|45.0|2015.0|3º Quadrimestre|circuitos digitais|MCTA006-13|Opção Limitada|2015.03º Quadrimestre|7|2|MCTA006-17|3|1|4|4|4.0|16.0|0.898989898989899|0.10101010101010101|0.0|8|0.8461538461538458|0.2939873661036667|2.956989247311828|3.5|3.4324324324324325|3.7333333333333334|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2063|45.0|2015.0|3º Quadrimestre|programacao matematica|MCTA017-13|Opção Limitada|2015.03º Quadrimestre|7|2|MCTA017-17|3|1|4|4|3.0|12.0|0.6823529411764706|0.27058823529411763|0.047058823529411764|8|0.8461538461538458|0.2939873661036667|2.956989247311828|3.5|3.4324324324324325|3.7333333333333334|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2064|45.0|2016.0|1º Quadrimestre|engenharia de software|MCTA033-15|Opção Limitada|2016.01º Quadrimestre|8|2|MCTA033-15|4|0|4|4|3.0|12.0|0.9382716049382716|0.037037037037037035|0.024691358024691357|4|-3.153846153846154|-1.09577109184094|2.956989247311828|3.0|3.4444444444444446|2.8|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2065|45.0|2016.0|2º Quadrimestre|logica basica|NHI2049-13|Opção Limitada|2016.02º Quadrimestre|9|3|NHI2049-13|4|0|4|4|0.0|0.0|0.7872340425531915|0.09574468085106383|0.11702127659574468|8|0.8461538461538458|0.2939873661036667|2.956989247311828|2.0|3.4081632653061225|2.8|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0
2066|45.0|2016.0|2º Quadrimestre|introducao a bioinformatica|ESZB022-13|Opção Limitada|2016.02º Quadrimestre|9|3|ESZB022-17|3|1|4|4|4.0|16.0|0.8333333333333334|0.08333333333333333|0.08333333333333333|8|0.8461538461538458|0.2939873661036667|2.956989247311828|2.0|3.4081632653061225|2.8|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2067|45.0|2016.0|3º Quadrimestre|computacao grafica|MCTA008-13|Opção Limitada|2016.03º Quadrimestre|10|3|MCTA008-17|3|1|4|4|4.0|16.0|0.5714285714285714|0.3116883116883117|0.11688311688311688|8|0.8461538461538458|0.2939873661036667|2.956989247311828|3.5|3.210526315789474|2.8|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2068|45.0|2016.0|3º Quadrimestre|algoritmos e estruturas de dados ii|MCTA002-13|Opção Limitada|2016.03º Quadrimestre|10|3|MCTA002-17|2|2|4|4|3.0|12.0|0.8026315789473685|0.11842105263157894|0.07894736842105263|8|0.8461538461538458|0.2939873661036667|2.956989247311828|3.5|3.210526315789474|2.8|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2069|45.0|2017.0|1º Quadrimestre|interacoes atomicas e moleculares|BCK0104-15|Obrigatória|2017.01º Quadrimestre|11|3|BCK0104-15|3|0|4|3|2.0|6.0|0.775|0.18|0.045|11|3.846153846153846|1.3363062095621219|2.956989247311828|2.0|3.246153846153846|2.2857142857142856|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2070|45.0|2017.0|1º Quadrimestre|linguagens formais e automata|MCTA015-13|Opção Limitada|2017.01º Quadrimestre|11|3|MCTA015-13|3|1|4|4|3.0|12.0|0.7526881720430108|0.1935483870967742|0.053763440860215055|11|3.846153846153846|1.3363062095621219|2.956989247311828|2.0|3.246153846153846|2.2857142857142856|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2071|45.0|2017.0|1º Quadrimestre|matematica discreta|MCTB019-13|Opção Limitada|2017.01º Quadrimestre|11|3|MCTB019-17|4|0|4|4|1.0|4.0|0.6333333333333333|0.3333333333333333|0.03333333333333333|11|3.846153846153846|1.3363062095621219|2.956989247311828|2.0|3.246153846153846|2.2857142857142856|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
2072|45.0|2017.0|2º Quadrimestre|computadores, etica e sociedade|MCTA009-13|Opção Limitada|2017.02º Quadrimestre|12|4|MCTA009-13|2|0|4|2|4.0|8.0|0.9420289855072463|0.043478260869565216|0.014492753623188406|10|2.846153846153846|0.9888665950759701|2.956989247311828|2.4|3.0657894736842106|2.2857142857142856|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2073|45.0|2017.0|2º Quadrimestre|sistemas digitais|MCTA024-13|Opção Limitada|2017.02º Quadrimestre|12|4|MCTA024-13|2|2|4|4|3.0|12.0|0.8305084745762712|0.0847457627118644|0.0847457627118644|10|2.846153846153846|0.9888665950759701|2.956989247311828|2.4|3.0657894736842106|2.2857142857142856|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2074|45.0|2017.0|2º Quadrimestre|analise de algoritmos|MCTA003-17|Opção Limitada|2017.02º Quadrimestre|12|4|MCTA003-17|4|0|4|4|1.0|4.0|0.5257731958762887|0.4020618556701031|0.07216494845360824|10|2.846153846153846|0.9888665950759701|2.956989247311828|2.4|3.0657894736842106|2.2857142857142856|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
2075|45.0|2017.0|3º Quadrimestre|fisica quantica|BCK0103-15|Obrigatória|2017.03º Quadrimestre|13|4|BCK0103-15|3|0|4|3|2.0|6.0|0.7075471698113207|0.27358490566037735|0.018867924528301886|7|-0.1538461538461542|-0.053452248382484996|2.956989247311828|2.5714285714285716|2.988372093023256|2.2857142857142856|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2076|45.0|2017.0|3º Quadrimestre|logica basica|NHI2049-13|Opção Limitada|2017.03º Quadrimestre|13|4|NHI2049-13|4|0|4|4|3.0|12.0|0.7872340425531915|0.09574468085106383|0.11702127659574468|7|-0.1538461538461542|-0.053452248382484996|2.956989247311828|2.5714285714285716|2.988372093023256|2.2857142857142856|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2077|46.0|2009.0|1º Quadrimestre|bases computacionais da ciencia|BIM0005-13|Obrigatória|2009.01º Quadrimestre|1|0|BIS0005-15|0|2|2|2|3.0|6.0|0.9371069182389937|0.0440251572327044|0.018867924528301886|12|1.8260869565217384|0.4672438674644839|2.3376068376068377|2.4166666666666665|4.0|2.3157894736842106|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2078|46.0|2009.0|1º Quadrimestre|bases matematicas|BIN0003-13|Obrigatória|2009.01º Quadrimestre|1|0|BIS0003-15|4|0|5|4|2.0|8.0|0.7584745762711864|0.24152542372881355|0.0|12|1.8260869565217384|0.4672438674644839|2.3376068376068377|2.4166666666666665|4.0|2.3157894736842106|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2079|46.0|2009.0|1º Quadrimestre|estrutura da materia|BIK0102-13|Obrigatória|2009.01º Quadrimestre|1|0|BIK0102-15|3|0|4|3|1.0|3.0|0.9253731343283582|0.05970149253731343|0.014925373134328358|12|1.8260869565217384|0.4672438674644839|2.3376068376068377|2.4166666666666665|4.0|2.3157894736842106|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
2080|46.0|2009.0|1º Quadrimestre|base experimental das ciencias naturais|BCS0001-13|Obrigatória|2009.01º Quadrimestre|1|0|BCS0001-15|0|3|2|3|4.0|12.0|1.0|0.0|0.0|12|1.8260869565217384|0.4672438674644839|2.3376068376068377|2.4166666666666665|4.0|2.3157894736842106|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2081|46.0|2009.0|2º Quadrimestre|geometria analitica|BCN0404-13|Obrigatória|2009.02º Quadrimestre|2|0|BCN0404-15|3|0|6|3|0.0|0.0|0.6285714285714286|0.3314285714285714|0.04|14|3.8260869565217384|0.9789871508779664|2.3376068376068377|1.5714285714285714|2.4166666666666665|2.3157894736842106|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
2082|46.0|2009.0|2º Quadrimestre|natureza da informacao|BCM0504-13|Obrigatória|2009.02º Quadrimestre|2|0|BCM0504-15|3|0|4|3|3.0|9.0|0.9382716049382716|0.043209876543209874|0.018518518518518517|14|3.8260869565217384|0.9789871508779664|2.3376068376068377|1.5714285714285714|2.4166666666666665|2.3157894736842106|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2083|46.0|2009.0|2º Quadrimestre|transformacoes nos seres vivos e ambiente|BCL0306-13|Obrigatória|2009.02º Quadrimestre|2|0|BC0306|3|0|4|3|1.0|3.0|0.9685863874345549|0.02617801047120419|0.005235602094240838|14|3.8260869565217384|0.9789871508779664|2.3376068376068377|1.5714285714285714|2.4166666666666665|2.3157894736842106|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
2084|46.0|2009.0|2º Quadrimestre|fenomenos mecanicos|BCJ0208-13|Obrigatória|2009.02º Quadrimestre|2|0|BCJ0204-15|4|1|6|5|2.0|10.0|0.7485380116959064|0.24561403508771928|0.005847953216374269|14|3.8260869565217384|0.9789871508779664|2.3376068376068377|1.5714285714285714|2.4166666666666665|2.3157894736842106|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2085|46.0|2009.0|3º Quadrimestre|bases epistemologicas da ciencia moderna|BIR0004-13|Obrigatória|2009.03º Quadrimestre|3|1|BIR0004-15|3|0|4|3|3.0|9.0|0.9182692307692307|0.04807692307692308|0.03365384615384615|12|1.8260869565217384|0.4672438674644839|2.3376068376068377|3.0833333333333335|1.9615384615384615|2.3157894736842106|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2086|46.0|2009.0|3º Quadrimestre|processamento da informacao|BCM0505-13|Obrigatória|2009.03º Quadrimestre|3|1|BCM0505-15|3|2|5|5|4.0|20.0|0.8509316770186336|0.13664596273291926|0.012422360248447204|12|1.8260869565217384|0.4672438674644839|2.3376068376068377|3.0833333333333335|1.9615384615384615|2.3157894736842106|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2087|46.0|2009.0|3º Quadrimestre|fenomenos termicos|BCJ0205-13|Obrigatória|2009.03º Quadrimestre|3|1|BCJ0205-15|3|1|4|4|2.0|8.0|0.8235294117647058|0.1711229946524064|0.0053475935828877|12|1.8260869565217384|0.4672438674644839|2.3376068376068377|3.0833333333333335|1.9615384615384615|2.3157894736842106|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2088|46.0|2010.0|1º Quadrimestre|transformacoes bioquimicas|BCL0308-13|Obrigatória|2010.01º Quadrimestre|4|1|BC0308|3|2|6|5|2.0|10.0|0.9308510638297872|0.06382978723404255|0.005319148936170213|11|0.8260869565217384|0.2113722257577426|2.3376068376068377|2.0|2.3157894736842106|2.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2089|46.0|2010.0|1º Quadrimestre|comunicacao e redes|BCM0506-13|Obrigatória|2010.01º Quadrimestre|4|1|BCM0506-15|3|0|4|3|4.0|12.0|0.9147286821705426|0.06976744186046512|0.015503875968992248|11|0.8260869565217384|0.2113722257577426|2.3376068376068377|2.0|2.3157894736842106|2.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2090|46.0|2010.0|1º Quadrimestre|estrutura e dinamica social|BIQ0602-13|Obrigatória|2010.01º Quadrimestre|4|1|BIQ0602-15|3|0|4|3|0.0|0.0|0.9856115107913669|0.014388489208633094|0.0|11|0.8260869565217384|0.2113722257577426|2.3376068376068377|2.0|2.3157894736842106|2.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
2091|46.0|2010.0|2º Quadrimestre|introducao a probabilidade e a estatistica|BIN0406-13|Obrigatória|2010.02º Quadrimestre|5|1|BIN0406-15|3|0|4|3|4.0|12.0|0.8358974358974359|0.13333333333333333|0.03076923076923077|9|-1.1739130434782616|-0.30037105765573996|2.3376068376068377|2.888888888888889|2.2448979591836733|2.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2092|46.0|2010.0|2º Quadrimestre|programacao orientada a objetos|MCTA018-13|Opção Limitada|2010.02º Quadrimestre|5|1|MCTA018-13|2|2|4|4|2.0|8.0|0.8955223880597015|0.05970149253731343|0.04477611940298507|9|-1.1739130434782616|-0.30037105765573996|2.3376068376068377|2.888888888888889|2.2448979591836733|2.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2093|46.0|2010.0|2º Quadrimestre|energia: origens, conversao e uso|BIJ0207-13|Obrigatória|2010.02º Quadrimestre|5|1|BC0207|2|0|4|2|3.0|6.0|0.9389312977099237|0.03816793893129771|0.022900763358778626|9|-1.1739130434782616|-0.30037105765573996|2.3376068376068377|2.888888888888889|2.2448979591836733|2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2094|46.0|2010.0|3º Quadrimestre|engenharia economica|ESTX104-13|Opção Limitada|2010.03º Quadrimestre|6|2|ESTO013-17|4|0|4|4|2.0|8.0|0.88|0.12|0.0|8|-2.1739130434782616|-0.5562426993624813|2.3376068376068377|1.0|2.3448275862068964|2.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2095|46.0|2010.0|3º Quadrimestre|funcoes de uma variavel|BCN0402-13|Obrigatória|2010.03º Quadrimestre|6|2|BCN0402-15|4|0|6|4|0.0|0.0|0.6612021857923497|0.2786885245901639|0.060109289617486336|8|-2.1739130434782616|-0.5562426993624813|2.3376068376068377|1.0|2.3448275862068964|2.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
2096|46.0|2011.0|1º Quadrimestre|geometria analitica|BCN0404-13|Obrigatória|2011.01º Quadrimestre|7|2|BCN0404-15|3|0|6|3|0.0|0.0|0.6285714285714286|0.3314285714285714|0.04|18|7.826086956521738|2.0024737177049317|2.3376068376068377|2.0|2.1818181818181817|1.7659574468085106|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
2097|46.0|2011.0|1º Quadrimestre|mecanica dos solidos i|ESTO008-13|Opção Limitada|2011.01º Quadrimestre|7|2|ESTO008-17|3|1|5|4|2.0|8.0|0.7653061224489796|0.23469387755102042|0.0|18|7.826086956521738|2.0024737177049317|2.3376068376068377|2.0|2.1818181818181817|1.7659574468085106|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2098|46.0|2011.0|1º Quadrimestre|banco de dados|MC3310|Opção Limitada|2011.01º Quadrimestre|7|2|MCTA037-17|3|1|4|4|3.0|12.0|0.9577464788732394|0.04225352112676056|0.0|18|7.826086956521738|2.0024737177049317|2.3376068376068377|2.0|2.1818181818181817|1.7659574468085106|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2099|46.0|2011.0|1º Quadrimestre|estrutura e dinamica social|BIQ0602-13|Obrigatória|2011.01º Quadrimestre|7|2|BIQ0602-15|3|0|4|3|4.0|12.0|0.9856115107913669|0.014388489208633094|0.0|18|7.826086956521738|2.0024737177049317|2.3376068376068377|2.0|2.1818181818181817|1.7659574468085106|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2100|46.0|2011.0|1º Quadrimestre|funcoes de uma variavel|BCN0402-13|Obrigatória|2011.01º Quadrimestre|7|2|BCN0402-15|4|0|6|4|1.0|4.0|0.6612021857923497|0.2786885245901639|0.060109289617486336|18|7.826086956521738|2.0024737177049317|2.3376068376068377|2.0|2.1818181818181817|1.7659574468085106|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
2101|46.0|2011.0|2º Quadrimestre|fenomenos eletromagneticos|BCJ0209-13|Obrigatória|2011.02º Quadrimestre|8|2|BCJ0203-15|4|1|6|5|1.0|5.0|0.7581395348837209|0.2186046511627907|0.023255813953488372|13|2.8260869565217384|0.7231155091712251|2.3376068376068377|1.3076923076923077|2.142857142857143|1.7659574468085106|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
2102|46.0|2011.0|2º Quadrimestre|linguagens formais e automata|MCTA015-13|Opção Limitada|2011.02º Quadrimestre|8|2|MCTA015-13|3|1|4|4|0.0|0.0|0.7526881720430108|0.1935483870967742|0.053763440860215055|13|2.8260869565217384|0.7231155091712251|2.3376068376068377|1.3076923076923077|2.142857142857143|1.7659574468085106|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
2103|46.0|2011.0|2º Quadrimestre|sistemas operacionais|MCTA026-13|Opção Limitada|2011.02º Quadrimestre|8|2|MCTA026-13|3|1|4|4|3.0|12.0|0.967741935483871|0.016129032258064516|0.016129032258064516|13|2.8260869565217384|0.7231155091712251|2.3376068376068377|1.3076923076923077|2.142857142857143|1.7659574468085106|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2104|46.0|2011.0|3º Quadrimestre|geometria analitica|BCN0404-13|Obrigatória|2011.03º Quadrimestre|9|3|BCN0404-15|3|0|6|3|2.0|6.0|0.6285714285714286|0.3314285714285714|0.04|16|5.826086956521738|1.490730434291449|2.3376068376068377|1.875|2.0309278350515463|1.7659574468085106|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
2105|46.0|2011.0|3º Quadrimestre|computadores, etica e sociedade|MCTA009-13|Opção Limitada|2011.03º Quadrimestre|9|3|MCTA009-13|2|0|4|2|4.0|8.0|0.9420289855072463|0.043478260869565216|0.014492753623188406|16|5.826086956521738|1.490730434291449|2.3376068376068377|1.875|2.0309278350515463|1.7659574468085106|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2106|46.0|2011.0|3º Quadrimestre|fisica quantica|BCK0103-13|Obrigatória|2011.03º Quadrimestre|9|3|BCK0103-15|3|0|4|3|0.0|0.0|0.7075471698113207|0.27358490566037735|0.018867924528301886|16|5.826086956521738|1.490730434291449|2.3376068376068377|1.875|2.0309278350515463|1.7659574468085106|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
2107|46.0|2011.0|3º Quadrimestre|engenharia de software|MCTA010-13|Opção Limitada|2011.03º Quadrimestre|9|3|MCTA033-15|4|0|4|4|3.0|12.0|0.9382716049382716|0.037037037037037035|0.024691358024691357|16|5.826086956521738|1.490730434291449|2.3376068376068377|1.875|2.0309278350515463|1.7659574468085106|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2108|46.0|2011.0|3º Quadrimestre|redes de computadores|MCTA022-13|Opção Limitada|2011.03º Quadrimestre|9|3|MCTA022-17|3|1|4|4|1.0|4.0|0.9042553191489362|0.07446808510638298|0.02127659574468085|16|5.826086956521738|1.490730434291449|2.3376068376068377|1.875|2.0309278350515463|1.7659574468085106|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
2109|46.0|2012.0|1º Quadrimestre|interacoes atomicas e moleculares|BCK0104-13|Obrigatória|2012.01º Quadrimestre|10|3|BCK0104-15|3|0|4|3|0.0|0.0|0.775|0.18|0.045|15|4.826086956521738|1.2348587925847077|2.3376068376068377|2.1333333333333333|2.0088495575221237|1.6153846153846154|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
2110|46.0|2012.0|1º Quadrimestre|logica basica|NHI2049-13|Opção Limitada|2012.01º Quadrimestre|10|3|NHI2049-13|4|0|4|4|4.0|16.0|0.7872340425531915|0.09574468085106383|0.11702127659574468|15|4.826086956521738|1.2348587925847077|2.3376068376068377|2.1333333333333333|2.0088495575221237|1.6153846153846154|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2111|46.0|2012.0|1º Quadrimestre|algoritmos e estruturas de dados i|MCTA001-13|Opção Limitada|2012.01º Quadrimestre|10|3|MCTA001-17|2|2|4|4|3.0|12.0|0.8108108108108109|0.13513513513513514|0.05405405405405406|15|4.826086956521738|1.2348587925847077|2.3376068376068377|2.1333333333333333|2.0088495575221237|1.6153846153846154|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2112|46.0|2012.0|1º Quadrimestre|psicologia cognitiva|MCTC011-13|Opção Limitada|2012.01º Quadrimestre|10|3|MCTC011-15|4|0|4|4|1.0|4.0|1.0|0.0|0.0|15|4.826086956521738|1.2348587925847077|2.3376068376068377|2.1333333333333333|2.0088495575221237|1.6153846153846154|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0
2113|46.0|2012.0|2º Quadrimestre|projeto dirigido|BIS0002-13|Obrigatória|2012.02º Quadrimestre|11|3|BCS0002-15|0|2|10|2|4.0|8.0|0.9095477386934674|0.02512562814070352|0.06532663316582915|13|2.8260869565217384|0.7231155091712251|2.3376068376068377|2.1538461538461537|2.0234375|1.6153846153846154|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
2114|46.0|2012.0|2º Quadrimestre|fisica quantica|BCK0103-13|Obrigatória|2012.02º Quadrimestre|11|3|BCK0103-15|3|0|4|3|0.0|0.0|0.7075471698113207|0.27358490566037735|0.018867924528301886|13|2.8260869565217384|0.7231155091712251|2.3376068376068377|2.1538461538461537|2.0234375|1.6153846153846154|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0
2115|46.0|2012.0|2º Quadrimestre|arquitetura de computadores|MCTA004-13|Opção Limitada|2012.02º Quadrimestre|11|3|MCTA004-17|4|0|4|4|3.0|12.0|0.9230769230769231|0.03076923076923077|0.046153846153846156|13|2.8260869565217384|0.7231155091712251|2.3376068376068377|2.1538461538461537|2.0234375|1.6153846153846154|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
